node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
47,605.340029,538.192141,472.813239,442.944416,365.601694,324.834026,306.566116,268.960527,286.027379,336.747560,582.069124,502.653929,479.473247,374.579184,310.631398,288.137878,228.452520,235.006757,205.918734,245.169589,577.266328,479.005187,422.458128,342.640175,280.833774,223.975952,160.011751,128.135475,148.446528,215.581245,521.378664,483.925946,401.820453,324.546074,241.508556,184.500889,95.254427,58.138768,78.850400,154.613922,516.847898,444.073539,357.338275,282.133280,233.308223,139.519249,55.377320,0.000000,56.212382,140.673732,539.070558,441.819535,397.240807,325.969439,227.251899,189.347691,123.805824,80.934869,104.937502,157.072561,556.953967,464.206398,384.619450,346.125836,268.739545,237.063321,188.596694,180.810506,161.327364,209.294741,542.073459,493.028767,420.652499,356.639232,325.993409,271.223778,252.930064,250.017636,262.877567,282.649744,596.557952,505.157578,469.340835,420.179308,372.936087,335.312772,319.312097,320.081586,340.036296,355.999367,638.752516,542.354427,531.521003,477.641550,440.946144,431.672412,390.961817,374.711574,392.446902,441.931150
48,658.034024,589.584017,522.451851,489.634208,408.166263,359.858178,336.601898,283.641394,288.181326,322.441568,636.484641,556.131377,531.885798,424.288122,357.229517,328.496942,261.447831,251.352005,205.335798,231.919309,632.928246,533.987444,476.603531,397.373472,332.693999,269.952107,202.524380,140.555512,134.454321,186.791079,577.476650,540.054224,457.796925,380.391416,296.878173,240.126413,140.521022,74.578106,58.504451,112.528272,572.915882,499.997098,412.627202,338.080427,289.248035,195.391821,109.332307,56.212382,0.000000,85.260084,593.297929,495.061598,450.153290,379.292955,278.928617,238.277405,163.195027,102.315401,80.732058,108.820392,609.482418,516.412922,434.904138,392.579421,309.377862,273.084000,204.210895,172.650766,139.063746,168.114000,590.358608,538.972856,463.124868,398.344209,359.281873,301.235232,263.935633,248.376981,237.419970,246.988927,643.284822,547.842779,507.850441,452.325918,400.459654,359.119158,326.475781,315.949760,320.357519,330.275362,680.953206,580.924583,566.171934,508.272052,461.572307,447.080670,394.281797,368.854009,373.467011,415.685444
49,731.764726,661.069376,591.190357,553.762448,466.973679,408.846157,379.352264,307.675588,293.827300,300.461083,713.904076,631.747432,605.519187,493.909480,422.864468,385.827938,311.454107,280.010562,215.104163,218.885731,713.592615,612.956660,553.867029,476.186486,406.727427,336.553348,267.368490,178.712179,138.668871,152.948635,659.880332,622.659424,539.770342,462.039161,377.544557,321.680889,212.149887,136.490096,95.319239,69.124841,657.351112,584.718040,497.804193,422.778576,373.962057,280.192962,194.585214,140.673732,85.260084,0.000000,678.508377,580.023726,535.015896,464.328245,363.498065,321.792542,242.931242,176.593600,121.432886,85.083566,694.111235,600.937918,518.500074,473.830179,386.996876,347.699198,263.817076,209.359995,162.365948,147.855744,672.384948,619.336845,540.968645,475.961872,430.039147,370.122795,315.113955,285.529507,239.999916,229.044102,724.033317,625.481467,581.943571,520.785291,464.979276,420.624716,370.290658,345.678730,326.586222,325.671050,757.720625,654.668223,636.160139,574.618414,517.658260,497.377944,430.857990,393.833158,378.299906,406.589450
50,371.555782,378.374204,396.731765,437.979013,474.253161,532.649747,562.426145,629.546448,689.337463,783.989884,304.739100,314.726254,339.741763,386.589763,429.909778,486.865412,530.675493,608.709294,651.927287,711.806790,239.270034,259.188815,292.297527,298.104531,374.762246,450.156611,488.032558,586.131038,646.712079,723.832448,183.948559,180.324875,222.231952,272.320693,342.135325,380.919110,500.647896,565.787741,607.532120,687.773849,110.002775,126.944187,185.497455,265.679185,311.650160,401.650395,484.159537,539.070558,593.297929,678.508377,0.000000,102.508338,147.498099,215.014908,317.478320,362.831560,448.274082,515.881405,590.224102,665.418372,58.482272,96.471989,182.786149,247.942684,340.878075,385.457148,493.085221,572.335126,605.827367,684.785480,152.803085,193.302710,254.279732,285.524380,365.752461,403.967726,506.179515,562.170150,663.469972,716.274982,197.731700,242.352545,295.492673,362.458038,403.032732,431.734257,532.916447,593.534653,680.672574,720.124703,291.027146,304.961788,350.857248,382.880619,466.662548,505.619262,576.269786,624.849443,707.547275,780.869611
51,398.435338,384.934490,383.163190,413.048431,429.351941,476.282960,500.957681,557.243064,613.906466,704.947047,336.068307,318.567915,333.630686,347.989758,375.239058,426.273598,458.636789,533.244440,569.070663,628.065400,281.256361,260.395614,270.743596,248.484493,312.341055,378.404376,406.656461,498.745442,556.905100,634.043329,212.513968,190.328105,189.889018,211.834631,265.249119,295.091800,411.213809,472.291600,512.802465,592.922603,149.272099,105.517566,103.623434,180.672061,221.860389,307.006024,386.543651,441.819535,495.061598,580.023726,102.508338,0.000000,45.448738,115.852296,217.095680,261.589653,346.699224,414.675421,488.721410,563.997415,116.454337,33.586367,83.793486,149.878911,239.729855,283.770953,390.863282,469.887732,503.383736,582.384406,145.944551,148.504382,177.057746,193.028543,271.375867,304.733385,406.093193,461.383389,561.562080,614.028278,207.048929,197.053202,232.470104,283.943065,315.273037,338.723188,436.597478,495.660500,581.224229,620.161876,290.156853,264.577069,300.677136,315.677143,386.901521,422.266503,484.636596,529.691238,610.092122,683.206238
52,410.804988,388.828238,378.056681,402.075761,408.702523,449.641980,471.712538,522.695198,577.745941,666.993076,351.734208,323.079602,333.220199,331.902066,350.727700,398.167849,424.803264,497.400743,529.869890,588.342785,302.842810,266.085555,265.471135,230.047431,285.150671,345.449079,368.836560,457.844056,514.884000,591.904756,232.218338,204.359196,184.294494,189.167388,231.411146,256.053432,369.731790,428.997235,468.999394,548.998497,178.010570,118.482609,76.127218,144.380122,181.651906,263.675077,341.904009,397.240807,450.153290,535.015896,147.498099,45.448738,0.000000,71.606992,171.814975,216.146889,301.258159,369.228053,443.279628,518.552462,159.851217,68.553901,51.397811,113.756239,197.952194,241.030865,347.071175,425.531212,458.368310,537.297185,170.951147,155.839222,159.943143,161.659363,236.487211,264.859071,364.950493,419.398257,518.153855,570.079303,232.779833,199.376971,222.074389,261.296812,285.219002,304.237243,398.776605,456.343744,540.374719,578.797652,308.295562,265.681297,295.149879,299.714371,361.546847,394.107950,450.235275,492.475312,570.886823,643.725459
53,419.444399,384.674238,360.017629,374.171700,365.639499,397.055771,415.218561,458.941290,511.926872,599.111606,367.168316,322.099686,324.092209,297.861268,302.886075,344.087509,362.476202,432.194532,460.981167,518.903047,329.109952,269.708311,251.839219,197.004237,234.808688,285.078160,301.891271,387.572864,443.805373,520.734520,259.022155,224.949660,177.167262,152.129241,172.020742,188.465405,299.131135,357.429766,397.398462,477.415927,221.113324,149.293763,60.885051,85.287512,113.543332,192.135199,270.692010,325.969439,379.292955,464.328245,215.014908,115.852296,71.606992,0.000000,102.574448,148.557164,234.206044,301.215506,375.796665,450.837944,231.421577,139.789222,78.337232,100.499361,153.038705,190.303980,289.954515,365.358546,394.740604,473.015248,234.217157,205.102116,177.645928,151.299672,210.219009,223.186999,316.859331,367.944582,461.199443,510.917883,294.936218,239.911542,244.103608,260.180260,267.803368,275.780979,359.505718,412.279208,491.304448,528.009488,361.977719,301.147711,320.386889,308.551990,351.048331,377.099117,418.508277,453.435223,526.074670,597.740409
54,480.436615,432.490526,391.236120,390.127747,356.155255,366.362528,374.741490,398.101597,443.818837,523.191366,436.880436,376.827883,369.134854,309.465218,288.485010,312.903385,309.044649,367.686131,383.066666,437.982177,409.813570,332.764249,297.195154,223.142862,222.606041,242.103622,236.330832,304.600117,355.195533,430.867056,342.895329,306.114216,239.300783,182.059273,148.758619,131.267286,216.366213,264.504501,301.817194,380.917953,316.552331,242.426249,148.974279,102.642544,78.357901,104.517561,171.957780,227.251899,278.928617,363.498065,317.478320,217.095680,171.814975,102.574448,0.000000,46.864348,132.122694,198.666373,273.314356,348.291978,330.615701,237.488420,157.913450,130.439696,102.559327,118.066828,198.556207,268.617246,294.426266,371.969837,317.300687,273.688828,215.185387,160.574842,178.679856,162.798870,237.786500,282.188305,367.048256,414.089634,374.227028,295.017899,275.924559,258.696081,241.221428,230.980740,291.731903,335.586268,406.264966,440.369954,426.921349,344.739306,348.995660,315.740758,326.942342,341.659888,359.326938,382.637492,445.972116,515.218990
55,519.522373,468.068731,421.987797,415.489871,372.044483,372.202460,375.399156,386.832036,427.376612,500.912616,478.551011,415.008738,404.611995,335.028404,304.278279,320.004085,304.301497,354.747245,360.993042,413.099593,454.130783,373.605961,333.956835,256.577452,242.406335,246.022616,226.858305,280.196430,325.447423,399.345910,388.071599,350.998173,281.302021,218.569616,170.017533,136.788678,194.867239,232.330835,266.452511,343.956818,363.298382,289.099927,195.706977,143.337295,108.023102,88.430782,135.237872,189.347691,238.277405,321.792542,362.831560,261.589653,216.146889,148.557164,46.864348,0.000000,85.648883,153.105224,227.409072,302.587022,373.394304,280.088622,196.728486,157.498980,97.154945,93.091141,155.227932,222.505721,247.564543,325.146551,352.784590,304.281339,236.411288,175.357431,171.650062,140.514164,200.365850,240.609928,321.548173,367.747320,407.347956,319.670720,291.696108,260.613887,231.963411,212.784723,259.061151,297.739295,364.112179,397.036800,453.116027,363.247019,360.927164,319.177964,315.297104,324.067427,329.664075,347.052762,405.698489,473.651595
56,586.653245,529.310800,475.494505,459.919518,401.526620,384.181258,377.964680,366.823840,396.165146,456.859486,550.814966,481.449210,466.495316,381.947922,336.379022,336.543483,300.523289,332.848469,320.951984,365.895359,531.754559,445.185678,399.168614,318.563648,284.473370,261.998997,220.600879,239.258259,271.104881,339.354275,467.775599,430.260078,355.985374,286.429062,220.409227,170.554312,168.369011,177.512892,202.357357,274.184514,447.166223,372.798605,279.836379,219.685582,176.149209,105.403982,81.564837,123.805824,163.195027,242.931242,448.274082,346.699224,301.258159,234.206044,132.122694,85.648883,0.000000,68.605743,142.022315,217.308359,457.146702,363.961638,278.446247,230.949499,146.395389,113.297015,97.826434,145.419210,163.840496,240.275912,429.688499,376.512848,299.944887,235.226228,202.536397,149.864821,159.555027,182.392313,245.808869,287.684370,481.136522,384.663894,346.168064,296.805307,252.041727,218.125699,226.576240,248.609862,299.824245,328.379417,517.863241,419.256753,407.715465,354.627041,325.141503,321.901816,300.659668,302.309202,346.362763,409.557424
57,633.109384,571.344474,512.019475,489.607224,421.067431,390.662771,377.193165,347.987446,366.944709,415.557194,601.999492,528.273385,509.804245,415.311981,360.149705,348.484322,298.259623,313.821680,286.734776,323.929236,587.959367,496.654937,446.099733,364.739328,317.790855,277.744634,222.672009,208.843112,226.050662,287.044209,526.321088,488.598021,411.033036,337.643038,262.925129,207.433941,160.224918,138.998200,151.343287,214.819046,510.336810,436.006858,343.995472,278.446214,231.806062,145.694020,73.667882,80.934869,102.315401,176.593600,515.881405,414.675421,369.228053,301.215506,198.666373,153.105224,68.605743,0.000000,74.829434,149.625673,525.660311,432.436982,347.050112,298.604451,210.403299,171.839494,107.894153,110.095556,109.110134,179.193740,497.500210,443.207343,364.384983,299.381864,257.057130,198.946430,171.997075,172.083459,204.485719,237.175044,548.023918,448.931637,406.665775,350.010796,298.685068,258.476071,238.475379,242.358977,272.766945,294.505825,581.380396,479.643274,463.962150,406.056062,362.694641,351.604811,310.496511,297.299288,323.572350,379.337767
58,699.533511,635.196717,572.545835,545.450146,470.096761,429.380524,409.648693,362.940351,368.909265,399.853669,671.326151,595.346279,574.825079,474.659815,413.632212,393.042615,332.289280,330.078980,286.055417,310.488398,659.911382,566.473323,513.679407,432.516471,378.696612,327.719557,264.889888,219.335942,214.174394,258.759118,599.389721,561.643621,482.899435,408.162685,330.139497,273.270604,200.063973,149.626888,139.092984,176.914515,584.887632,510.598468,418.766349,352.170566,304.862186,215.451412,132.463079,104.937502,80.732058,121.432886,590.224102,488.721410,443.279628,375.796665,273.314356,227.409072,142.022315,74.829434,0.000000,75.309664,598.718876,505.660983,419.339416,368.006904,275.889848,233.570962,142.684852,93.877352,58.945005,108.997402,566.576743,510.172763,428.320053,363.593501,311.670168,251.174660,194.454704,170.806679,159.593622,178.020252,615.022122,512.027055,465.071487,400.834821,344.006043,299.285558,252.573678,236.642480,240.521390,252.933848,642.718634,537.247998,516.561708,453.866045,396.549239,377.595260,317.424061,288.848491,293.561273,338.814246
59,762.134636,695.264689,629.532882,597.996593,516.984988,467.384012,442.310561,380.678813,373.741389,385.428613,737.294686,659.025344,636.410348,531.284690,465.533336,437.218978,368.822816,350.472145,292.622956,302.459320,729.108364,633.302236,578.261927,497.763116,437.904969,378.311940,311.281078,242.117263,215.866193,238.018965,670.182963,632.461047,552.373624,476.400111,395.708652,338.413409,248.603594,182.321213,153.659443,153.873026,658.184534,584.037630,492.785371,424.353076,376.383015,284.730455,198.326900,157.072561,108.820392,85.083566,665.418372,563.997415,518.552462,450.837944,348.291978,302.587022,217.308359,149.625673,75.309664,0.000000,673.978749,580.948103,494.484962,442.330609,349.057638,305.649716,207.048199,138.045821,87.866908,64.995259,640.519840,583.217482,500.084300,435.757228,379.448310,318.744350,247.903650,210.047839,154.955574,147.113822,687.927845,583.076266,533.663824,465.382783,405.935990,359.365066,296.322928,265.259299,241.524443,241.260802,712.412346,605.014402,581.281437,515.955203,449.837839,425.509171,352.144215,311.304878,293.228727,323.393824
60,429.767120,436.595494,453.038626,492.538612,524.044098,578.762788,606.574876,668.627034,726.728393,819.213810,362.849425,372.608767,396.766429,437.703112,476.214488,531.123588,569.676214,645.953376,684.365936,743.632072,296.787110,316.543756,346.557493,345.097460,417.658199,489.045394,521.284301,614.928503,673.340244,750.486127,242.429072,237.782854,273.007367,314.985755,377.656402,410.708517,527.585505,588.572725,628.808704,708.837346,168.446306,176.611129,216.199358,295.553736,338.071916,423.243080,501.590688,556.953967,609.482418,694.111235,58.482272,116.454337,159.851217,231.421577,330.615701,373.394304,457.146702,525.660311,598.718876,673.978749,0.000000,93.305938,180.145750,239.765582,336.134983,381.760446,490.877072,571.709689,608.749162,687.954667,100.914098,152.288212,226.290520,268.720524,348.733532,393.602818,496.398599,553.722434,658.437445,713.006816,140.018363,198.037668,257.090387,331.273692,378.280919,411.846507,516.064444,578.634599,668.231993,708.646265,233.421589,256.392926,304.911504,344.260051,434.406277,475.563260,553.136744,605.608701,691.236872,764.568124
61,423.906267,414.054434,414.935211,445.897246,462.938116,509.518441,533.795806,588.628793,644.628098,734.745332,360.161996,347.732331,364.316471,381.445929,408.653568,459.278843,490.240242,564.085694,598.045946,656.671760,302.260249,289.479261,302.849367,282.068411,345.408920,410.245501,436.445899,526.367278,583.405146,660.404223,235.575352,216.752712,222.419601,245.270186,296.666229,324.068958,438.284940,497.157910,536.810654,616.672500,167.541381,134.529412,135.890201,210.913037,249.956413,331.907351,408.829133,464.206398,516.412922,600.937918,96.471989,33.586367,68.553901,139.789222,237.488420,280.088622,363.961638,432.436982,505.660983,580.948103,93.305938,0.000000,88.825758,152.355248,247.001760,292.214689,400.847826,481.104142,516.906562,596.105541,112.432650,120.184231,162.158950,189.104815,269.285092,308.323424,410.856513,467.329408,570.071313,623.759355,173.462641,169.955096,211.620274,270.634491,307.789980,335.400087,436.465881,497.261583,584.852917,624.546691,257.157386,237.146528,276.153160,297.198014,374.670343,412.162335,480.260404,528.391045,611.172800,684.512621
62,461.389642,437.076685,422.210222,442.399934,440.940162,474.988778,493.544115,536.109431,587.929392,673.195033,402.885459,371.802851,379.981270,368.997819,379.584265,422.186981,440.246689,508.703782,534.076977,590.976749,354.198009,315.458029,310.459317,266.870498,311.969385,363.297081,377.597688,458.372770,511.754559,587.968717,283.607298,255.565973,230.321979,223.406930,250.356858,264.326299,369.563953,422.146913,459.725118,538.690993,227.960901,169.853784,114.054712,163.362839,189.877619,259.104957,329.515960,384.619450,434.904138,518.500074,182.786149,83.793486,51.397811,78.337232,157.913450,196.728486,278.446247,347.050112,419.339416,494.484962,180.145750,88.825758,0.000000,66.092104,158.393785,203.450385,312.022112,392.335459,428.649957,507.859627,160.526759,126.785228,111.075169,111.063003,187.951670,221.499778,323.445234,379.396515,481.413273,534.957330,219.597404,162.803296,175.529147,210.057748,234.487528,255.513186,352.804703,412.048226,498.202224,537.458407,283.716953,226.122027,250.475662,249.936858,310.163981,343.038692,401.559078,445.927207,526.423815,599.587186
63,514.551370,483.671203,460.516990,473.731908,459.574481,483.071662,496.423736,527.039966,574.032698,653.443771,458.914564,420.071947,423.831847,396.329289,394.505615,429.363613,435.418376,497.264789,513.268824,567.568046,414.155453,365.902297,351.933589,296.604218,325.990518,363.514488,365.505610,434.152227,482.306480,556.714862,343.260890,312.751999,275.497779,251.508276,256.708753,256.036432,346.397836,389.675145,423.796072,500.615689,291.756087,229.162898,156.377482,177.443822,187.365399,234.688107,292.623263,346.125836,392.579421,473.830179,247.942684,149.878911,113.756239,100.499361,130.439696,157.498980,230.949499,298.604451,368.006904,442.330609,239.765582,152.355248,66.092104,0.000000,96.642339,142.352422,251.524064,332.703956,371.737210,450.696956,198.904903,146.911021,86.392426,51.579889,122.742132,156.047568,258.501539,315.069612,418.760901,473.246212,250.738915,164.596060,150.874115,159.794754,173.340019,190.487588,286.721066,346.067226,432.730501,472.263598,296.980392,216.090898,226.653088,208.533502,253.520651,282.977054,336.511453,379.924135,460.391692,533.587470
64,567.436553,525.607992,489.557719,491.453791,458.556212,465.654905,471.021091,483.840259,523.184452,593.614844,518.195984,466.498172,462.891848,410.951616,390.805187,412.669499,401.103169,451.566781,454.460044,504.332558,482.108800,417.677512,390.061784,320.766653,325.164482,340.008220,324.000015,372.831573,412.960183,483.895695,412.056946,377.833660,323.462390,277.463459,251.312831,229.099153,290.009607,318.747386,347.589849,420.571237,370.713960,301.249936,213.429557,196.030939,180.579759,185.581670,219.606958,268.739545,309.377862,386.996876,340.878075,239.729855,197.952194,153.038705,102.559327,97.154945,146.395389,210.403299,275.889848,349.057638,336.134983,247.001760,158.393785,96.642339,0.000000,45.710114,154.885615,236.077789,275.819114,354.552857,291.872396,234.294662,154.018951,89.057676,76.639862,70.176522,167.059572,221.669713,323.069590,377.003065,339.132654,238.657960,200.819516,163.464014,138.908222,130.384750,206.474400,260.209996,342.513425,380.848569,371.579450,273.712613,266.352225,222.062986,224.435441,239.854391,267.287812,300.399450,374.519309,446.871518
65,596.236339,550.210805,509.083240,506.027086,465.059003,464.183524,465.493592,468.930170,503.766597,568.800069,549.892632,493.503591,486.935232,425.347493,397.254466,412.433517,392.127069,435.726629,431.362867,478.274674,517.398955,447.334471,414.720143,341.197601,334.578982,338.004885,312.901544,349.378205,384.238055,452.523316,448.153500,412.905128,353.114888,299.924242,261.412548,229.745482,271.304832,290.362482,315.422641,385.328920,410.672453,339.589494,249.037538,219.535133,194.710857,176.531821,192.413390,237.063321,273.084000,347.699198,385.457148,283.770953,241.030865,190.303980,118.066828,93.091141,113.297015,171.839494,233.570962,305.649716,381.760446,292.214689,203.450385,142.352422,45.710114,0.000000,109.180845,190.379368,230.651416,309.178266,336.578833,277.788799,194.752952,130.143189,89.681827,47.429166,126.565316,178.722913,278.050505,331.570152,382.354207,278.579771,234.866297,183.870198,143.996916,120.003789,174.460887,222.741074,301.263424,338.649797,410.115499,307.895156,294.509631,242.076613,224.347414,231.090522,241.261554,266.799281,335.984073,407.449608
66,673.972639,620.204550,569.593119,556.387811,499.348975,480.577971,472.311970,452.403528,474.252491,522.969595,633.775752,569.129222,556.919348,477.659351,434.059723,433.802915,393.972276,418.157599,394.513235,431.407910,608.367262,528.763029,487.483760,408.411030,380.745759,359.524325,314.900258,315.839446,333.314159,391.001213,541.251804,504.615570,436.501580,372.602572,314.012789,267.038116,257.794273,246.733459,257.688758,313.974253,510.764917,437.720440,344.718402,298.557929,261.136159,202.355709,166.823675,188.596694,204.210895,263.817076,493.085221,390.863282,347.071175,289.954515,198.556207,155.227932,97.826434,107.894153,142.684852,207.048199,490.877072,400.847826,312.022112,251.524064,154.885615,109.180845,0.000000,81.439254,125.031206,201.836268,443.883932,383.347599,297.414218,234.879430,172.709653,112.178820,65.315286,86.692797,171.429334,223.189887,486.940105,378.590931,326.990373,258.906410,201.324847,156.929861,132.990161,150.867704,209.046573,241.942519,506.171676,398.023484,374.813612,311.238542,257.410000,244.011674,206.593101,204.490984,252.291494,318.804408
67,731.880552,673.450206,617.228182,597.497559,530.897693,500.262830,485.409680,448.751506,459.612832,493.660336,696.130151,626.675722,610.954440,521.719071,469.235012,458.567686,406.618790,415.086696,377.054146,403.999857,675.621693,590.518223,544.350744,463.506157,423.862641,387.679260,332.363176,305.807595,307.048627,352.338325,610.361411,573.126125,500.701312,431.845739,363.940783,311.082944,269.049549,234.487836,231.048916,269.650395,584.619308,510.777527,417.305831,363.468114,321.307090,246.524881,183.679669,180.810506,172.650766,209.359995,572.335126,469.887732,425.531212,365.358546,268.617246,222.505721,145.419210,110.095556,93.877352,138.045821,571.709689,481.104142,392.335459,332.703956,236.077789,190.379368,81.439254,0.000000,50.251970,121.480932,525.200351,464.324385,377.857939,315.957236,250.505676,191.063975,110.008826,77.091701,100.392748,145.664946,567.537859,457.961074,404.046930,331.270353,270.191211,222.872027,160.932458,143.299107,162.671914,185.837597,583.586433,473.671817,446.704138,379.752903,311.852174,288.735135,223.694968,196.503599,213.683304,269.821231
68,742.171721,680.363336,620.331727,596.138357,523.811039,486.103690,467.502739,421.871626,426.852572,453.714134,710.348097,637.282355,618.903009,523.162539,465.311433,448.122054,389.692397,389.023460,343.978568,365.699235,694.384244,604.853115,555.059679,473.708982,426.009157,380.663394,320.105327,278.276270,270.833730,309.656545,631.248656,593.650309,517.859358,445.688715,372.014809,316.492180,255.341382,208.466154,196.959190,225.707666,610.641963,536.327710,443.113040,382.952593,337.880122,254.590053,179.257137,161.327364,139.063746,162.365948,605.827367,503.383736,458.368310,394.740604,294.426266,247.564543,163.840496,109.110134,58.945005,87.866908,608.749162,516.906562,428.649957,371.737210,275.819114,230.651416,125.031206,50.251970,0.000000,79.210050,567.182049,507.570289,422.218556,359.122444,297.260106,237.015884,160.248014,123.595433,101.557819,128.098647,611.541451,503.622128,451.377680,380.254148,319.745867,272.675718,209.344554,184.015541,181.588413,194.779923,630.784323,521.725480,495.926697,429.519833,361.970931,338.062311,268.499563,234.144642,234.645550,280.726073
69,808.529819,744.032909,680.758467,652.187249,574.113037,527.946922,504.371797,445.197568,438.694802,447.904482,779.911596,704.308955,683.790337,582.698263,519.920251,495.392514,429.561354,414.626691,357.614083,366.514076,767.117312,674.870803,622.578933,541.363935,487.255100,433.222575,368.005758,305.442035,280.860546,300.184890,705.407034,667.699443,590.153214,516.203837,439.009759,382.227085,303.897752,242.677664,217.346047,216.973156,687.386100,613.005177,520.112285,457.302998,410.976068,323.559219,241.459039,209.294741,168.114000,147.855744,684.785480,582.384406,537.297185,473.015248,371.969837,325.146551,240.275912,179.193740,108.997402,64.995259,687.954667,596.105541,507.859627,450.696956,354.552857,309.178266,201.836268,121.480932,79.210050,0.000000,645.412327,585.178520,499.098931,436.699978,371.931485,312.530238,226.417233,177.963075,97.836854,82.120186,688.716232,579.440312,525.196549,450.873192,388.721845,340.840441,262.789927,221.085083,182.577417,178.055587,704.727123,594.270022,565.589167,497.126252,421.364035,392.104355,309.375706,261.369271,232.654439,258.896801
70,520.177262,518.556166,524.806883,557.616938,575.087507,619.812204,642.584264,692.430087,746.107309,832.943410,454.143610,452.770771,472.268601,493.875645,519.770485,568.776652,595.065143,666.230036,694.202091,751.373263,390.580419,394.875028,413.554980,394.333540,455.340377,516.130942,536.104869,618.882221,672.060016,748.066815,330.400095,318.479073,333.944388,356.667184,402.061792,422.669921,530.074561,581.796018,618.410467,696.630607,257.001734,242.428443,245.169525,314.596895,347.756489,419.553021,487.488526,542.073459,590.358608,672.384948,152.803085,145.944551,170.951147,234.217157,317.300687,352.784590,429.688499,497.500210,566.576743,640.519840,100.914098,112.432650,160.526759,198.904903,291.872396,336.578833,443.883932,525.200351,567.182049,645.412327,0.000000,65.035507,152.490419,209.617169,283.824573,337.087012,437.390497,495.427729,603.491078,659.993764,61.887531,101.261895,165.297962,246.334331,300.678755,340.162445,446.192898,510.423159,602.249739,643.557561,146.228966,155.704505,205.167840,250.146739,345.906113,389.053935,474.142544,531.039228,619.630583,692.300952
71,543.995798,533.355584,530.308919,557.121051,563.803426,601.031204,620.228010,662.016477,712.652035,795.736754,479.905264,466.987188,481.918916,487.736229,504.242752,548.491415,566.715645,634.019918,655.911302,711.520013,420.510195,408.773833,417.558461,385.866595,437.307008,490.064078,502.434812,578.209136,628.233905,703.127708,355.167726,336.916605,336.172672,344.465674,377.095114,389.677730,489.736825,536.130836,570.678330,647.484070,285.174636,253.714229,231.595305,289.871494,315.860435,377.985659,439.483038,493.028767,538.972856,619.336845,193.302710,148.504382,155.839222,205.102116,273.688828,304.281339,376.512848,443.207343,510.172763,583.217482,152.288212,120.184231,126.785228,146.911021,234.294662,277.788799,383.347599,464.324385,507.570289,585.178520,65.035507,0.000000,88.227226,148.487699,219.909141,274.697745,373.855938,431.846678,540.296939,597.079353,104.887103,50.271267,104.842579,182.498941,235.721419,275.198335,381.239609,445.526065,537.457336,578.815184,156.981907,116.993751,158.470741,191.988394,283.775171,326.137559,409.505143,466.054367,554.595084,627.274677
72,570.451182,548.044457,532.597918,550.671221,542.461085,568.678237,582.656306,612.897581,658.923867,736.423139,510.343635,482.610980,491.041321,475.311476,478.400839,515.037786,521.747595,582.795189,596.259661,649.335686,457.937696,425.919972,421.253631,373.890048,409.905285,449.819591,451.213541,516.167530,561.497333,634.414603,388.423222,363.092966,341.366732,329.369110,342.040791,342.369960,429.387023,467.825869,499.304607,573.770143,326.167823,276.747970,224.090971,260.142428,273.495347,318.345296,369.208798,420.652499,463.124868,540.968645,254.279732,177.057746,159.943143,177.645928,215.185387,236.411288,299.944887,364.384983,428.320053,500.084300,226.290520,162.158950,111.075169,86.392426,154.018951,194.752952,297.414218,377.857939,422.218556,499.098931,152.490419,88.227226,0.000000,65.009315,131.686910,187.323353,285.680311,343.651290,452.196992,509.079766,189.697130,84.719013,66.464093,108.538195,152.110424,188.445094,294.278252,358.274378,449.886795,491.139826,218.128295,129.824994,142.788624,139.938908,212.711120,251.382787,327.019472,381.072250,468.533344,541.536818
73,565.974161,535.167768,511.038670,522.711865,504.600607,523.544459,534.268514,557.915589,601.458401,676.269110,509.907443,471.644634,475.151147,444.499633,438.518738,469.800932,469.616194,526.893566,536.333642,588.224611,463.951920,417.451325,403.085089,345.904884,370.269890,401.241488,396.254767,455.514954,498.911267,571.075895,393.124632,363.363391,327.028196,300.769991,298.959356,291.261384,369.940082,404.936879,435.415179,509.266656,339.023292,278.975491,207.948952,224.264663,227.737338,260.378204,305.981803,356.639232,398.344209,475.961872,285.524380,193.028543,161.659363,151.299672,160.574842,175.357431,235.226228,299.381864,363.593501,435.757228,268.720524,189.104815,111.063003,51.579889,89.057676,130.143189,234.879430,315.957236,359.122444,436.699978,209.617169,148.487699,65.009315,0.000000,80.448850,127.774769,229.470979,287.382928,394.559003,450.722870,252.541298,149.600609,116.548059,109.103891,123.559648,146.383217,248.039027,310.018731,399.575100,440.138672,282.637302,187.928599,188.430149,160.676780,202.116708,232.675760,291.851148,339.359182,423.147908,496.527733
