time,packet_type,source,current_node,next_hop,dest,hop_count,path_type
4291.101105158375,SENSOR_DATA,"[56,3]",42,"[56,254]","[0,254]",,TREE
4291.101110141491,SENSOR_DATA,"[55,2]",5,"[49,254]","[0,254]",,TREE
4291.101146748797,SENSOR_DATA,"[56,2]",52,"[52,1]","[0,254]",,TREE
4291.101163969745,SENSOR_DATA,"[55,2]",15,"[0,2]","[0,254]",,TREE
4291.101183124096,SENSOR_DATA,"[56,3]",52,"[52,1]","[0,254]",,TREE
4291.1012006621895,SENSOR_DATA,"[55,2]",16,"[0,254]","[0,254]",,DIRECT
4291.101206232678,SENSOR_DATA,"[57,2]",51,"[57,254]","[0,254]",,TREE
4291.101214286661,SENSOR_DATA,"[56,2]",63,"[52,254]","[0,254]",,TREE
4291.10125066196,SENSOR_DATA,"[56,3]",63,"[52,254]","[0,254]",,TREE
4291.1012692826625,SENSOR_DATA,"[57,2]",61,"[47,2]","[0,254]",,TREE
4291.101283477227,SENSOR_DATA,"[57,3]",60,"[57,254]","[0,254]",,TREE
4291.101284586086,SENSOR_DATA,"[56,2]",54,"[12,5]","[0,254]",,TREE
4291.101320961385,SENSOR_DATA,"[56,3]",54,"[12,5]","[0,254]",,TREE
4291.1013319185595,SENSOR_DATA,"[58,2]",70,"[58,254]","[0,254]",,TREE
4291.101343718661,SENSOR_DATA,"[57,3]",61,"[47,2]","[0,254]",,TREE
4291.101351435543,SENSOR_DATA,"[57,2]",62,"[47,254]","[0,254]",,TREE
4291.10136433621,SENSOR_DATA,"[56,2]",64,"[12,254]","[0,254]",,TREE
4291.101400711509,SENSOR_DATA,"[56,3]",64,"[12,254]","[0,254]",,TREE
4291.1014014995535,SENSOR_DATA,"[58,2]",80,"[48,4]","[0,254]",,TREE
4291.101413425678,SENSOR_DATA,"[57,2]",72,"[28,4]","[0,254]",,TREE
4291.101425871541,SENSOR_DATA,"[57,3]",62,"[47,254]","[0,254]",,TREE
4291.101439749107,SENSOR_DATA,"[56,2]",55,"[4,1]","[0,254]",,TREE
4291.101466567807,SENSOR_DATA,"[57,2]",73,"[28,254]","[0,254]",,TREE
4291.101476124406,SENSOR_DATA,"[56,3]",55,"[4,1]","[0,254]",,TREE
4291.101479468345,SENSOR_DATA,"[59,1]",12,"[54,1]","[0,254]",,TREE
4291.101487861677,SENSOR_DATA,"[57,3]",72,"[28,4]","[0,254]",,TREE
4291.101491256759,SENSOR_DATA,"[58,2]",90,"[48,254]","[0,254]",,TREE
4291.1015263538475,SENSOR_DATA,"[56,2]",46,"[4,254]","[0,254]",,TREE
4291.10153589998,SENSOR_DATA,"[59,1]",13,"[54,254]","[0,254]",,TREE
4291.101541003805,SENSOR_DATA,"[57,3]",73,"[28,254]","[0,254]",,TREE
4291.101545500415,SENSOR_DATA,"[57,2]",74,"[12,5]","[0,254]",,TREE
4291.101551156286,SENSOR_DATA,"[58,2]",91,"[43,1]","[0,254]",,TREE
4291.101562729146,SENSOR_DATA,"[56,3]",46,"[4,254]","[0,254]",,TREE
4291.101566224631,SENSOR_DATA,"[60,1]",32,"[54,2]","[0,254]",,TREE
4291.1015975564,SENSOR_DATA,"[56,2]",36,"[0,1]","[0,254]",,TREE
4291.101611530921,SENSOR_DATA,"[59,1]",14,"[49,254]","[0,254]",,TREE
4291.101616199815,SENSOR_DATA,"[57,2]",64,"[12,254]","[0,254]",,TREE
4291.101619936414,SENSOR_DATA,"[57,3]",74,"[12,5]","[0,254]",,TREE
4291.101633797674,SENSOR_DATA,"[58,2]",82,"[43,254]","[0,254]",,TREE
4291.101633931698,SENSOR_DATA,"[56,3]",36,"[0,1]","[0,254]",,TREE
4291.101648703767,SENSOR_DATA,"[60,1]",23,"[54,254]","[0,254]",,TREE
4291.101668138457,SENSOR_DATA,"[56,2]",27,"[0,254]","[0,254]",,DIRECT
4291.101672987109,SENSOR_DATA,"[61,1]",33,"[61,254]","[0,254]",,TREE
4291.101681248203,SENSOR_DATA,"[59,1]",15,"[0,2]","[0,254]",,TREE
4291.101690635814,SENSOR_DATA,"[57,3]",64,"[12,254]","[0,254]",,TREE
4291.101691612712,SENSOR_DATA,"[57,2]",55,"[4,1]","[0,254]",,TREE
4291.101704513756,SENSOR_DATA,"[56,3]",27,"[0,254]","[0,254]",,DIRECT
4291.101710418647,SENSOR_DATA,"[58,2]",93,"[28,5]","[0,254]",,TREE
4291.101717940647,SENSOR_DATA,"[59,1]",16,"[0,254]","[0,254]",,DIRECT
4291.101736142861,SENSOR_DATA,"[60,1]",14,"[49,254]","[0,254]",,TREE
4291.101762747359,SENSOR_DATA,"[61,1]",34,"[51,254]","[0,254]",,TREE
4291.1017660487105,SENSOR_DATA,"[57,3]",55,"[4,1]","[0,254]",,TREE
4291.101775273354,SENSOR_DATA,"[58,2]",83,"[28,254]","[0,254]",,TREE
4291.101778217452,SENSOR_DATA,"[57,2]",46,"[4,254]","[0,254]",,TREE
4291.101805860143,SENSOR_DATA,"[60,1]",15,"[0,2]","[0,254]",,TREE
4291.101842552587,SENSOR_DATA,"[60,1]",16,"[0,254]","[0,254]",,DIRECT
4291.101849420004,SENSOR_DATA,"[57,2]",36,"[0,1]","[0,254]",,TREE
4291.1018508204115,SENSOR_DATA,"[61,1]",45,"[4,2]","[0,254]",,TREE
4291.101852653451,SENSOR_DATA,"[57,3]",46,"[4,254]","[0,254]",,TREE
4291.101860516573,SENSOR_DATA,"[58,2]",74,"[12,5]","[0,254]",,TREE
4291.101908831822,SENSOR_DATA,"[61,1]",35,"[4,254]","[0,254]",,TREE
4291.101920002062,SENSOR_DATA,"[57,2]",27,"[0,254]","[0,254]",,DIRECT
4291.101923856003,SENSOR_DATA,"[57,3]",36,"[0,1]","[0,254]",,TREE
4291.101931215972,SENSOR_DATA,"[58,2]",64,"[12,254]","[0,254]",,TREE
4291.101993635433,SENSOR_DATA,"[61,1]",36,"[0,1]","[0,254]",,TREE
4291.1019944380605,SENSOR_DATA,"[57,3]",27,"[0,254]","[0,254]",,DIRECT
4291.102006628869,SENSOR_DATA,"[58,2]",55,"[4,1]","[0,254]",,TREE
4291.102064217491,SENSOR_DATA,"[61,1]",27,"[0,254]","[0,254]",,DIRECT
4291.10209323361,SENSOR_DATA,"[58,2]",46,"[4,254]","[0,254]",,TREE
4291.102164436162,SENSOR_DATA,"[58,2]",36,"[0,1]","[0,254]",,TREE
4291.102235018219,SENSOR_DATA,"[58,2]",27,"[0,254]","[0,254]",,DIRECT
4296.100575267583,SENSOR_DATA,"[28,3]",84,"[28,254]","[0,254]",,TREE
4296.100628583972,SENSOR_DATA,"[28,3]",74,"[12,5]","[0,254]",,TREE
4296.100631077816,SENSOR_DATA,"[27,2]",85,"[27,254]","[0,254]",,TREE
4296.100657176788,SENSOR_DATA,"[28,4]",73,"[28,254]","[0,254]",,TREE
4296.100693604491,SENSOR_DATA,"[28,5]",83,"[28,254]","[0,254]",,TREE
4296.100699283372,SENSOR_DATA,"[28,3]",64,"[12,254]","[0,254]",,TREE
4296.100718451199,SENSOR_DATA,"[27,2]",76,"[12,3]","[0,254]",,TREE
4296.100736109397,SENSOR_DATA,"[28,4]",74,"[12,5]","[0,254]",,TREE
4296.100774696269,SENSOR_DATA,"[28,3]",55,"[4,1]","[0,254]",,TREE
4296.10077884771,SENSOR_DATA,"[28,5]",74,"[12,5]","[0,254]",,TREE
4296.100784492104,SENSOR_DATA,"[27,2]",65,"[12,254]","[0,254]",,TREE
4296.100806808797,SENSOR_DATA,"[28,4]",64,"[12,254]","[0,254]",,TREE
4296.10083654525,SENSOR_DATA,"[27,2]",55,"[4,1]","[0,254]",,TREE
4296.10084954711,SENSOR_DATA,"[28,5]",64,"[12,254]","[0,254]",,TREE
4296.100861301009,SENSOR_DATA,"[28,3]",46,"[4,254]","[0,254]",,TREE
4296.100882221694,SENSOR_DATA,"[28,4]",55,"[4,1]","[0,254]",,TREE
4296.10092314999,SENSOR_DATA,"[27,2]",46,"[4,254]","[0,254]",,TREE
4296.1009249600065,SENSOR_DATA,"[28,5]",55,"[4,1]","[0,254]",,TREE
4296.100932503561,SENSOR_DATA,"[28,3]",36,"[0,1]","[0,254]",,TREE
4296.100968826434,SENSOR_DATA,"[28,4]",46,"[4,254]","[0,254]",,TREE
4296.100994352542,SENSOR_DATA,"[27,2]",36,"[0,1]","[0,254]",,TREE
4296.101003085619,SENSOR_DATA,"[28,3]",27,"[0,254]","[0,254]",,DIRECT
4296.101011564747,SENSOR_DATA,"[28,5]",46,"[4,254]","[0,254]",,TREE
4296.101040028986,SENSOR_DATA,"[28,4]",36,"[0,1]","[0,254]",,TREE
4296.1010649346,SENSOR_DATA,"[27,2]",27,"[0,254]","[0,254]",,DIRECT
4296.101082767299,SENSOR_DATA,"[28,5]",36,"[0,1]","[0,254]",,TREE
4296.101110611044,SENSOR_DATA,"[28,4]",27,"[0,254]","[0,254]",,DIRECT
4296.1011533493565,SENSOR_DATA,"[28,5]",27,"[0,254]","[0,254]",,DIRECT
4296.101475756227,SENSOR_DATA,"[32,1]",79,"[20,3]","[0,254]",,TREE
4296.101547079108,SENSOR_DATA,"[32,1]",68,"[20,254]","[0,254]",,TREE
4296.101584107194,SENSOR_DATA,"[47,2]",62,"[47,254]","[0,254]",,TREE
4296.101628568126,SENSOR_DATA,"[34,1]",97,"[22,6]","[0,254]",,TREE
4296.101629857314,SENSOR_DATA,"[32,1]",59,"[8,1]","[0,254]",,TREE
4296.10164609733,SENSOR_DATA,"[47,2]",72,"[28,4]","[0,254]",,TREE
4296.101676106134,SENSOR_DATA,"[34,1]",87,"[22,254]","[0,254]",,TREE
4296.10167785272,SENSOR_DATA,"[32,1]",49,"[8,254]","[0,254]",,TREE
4296.101699239458,SENSOR_DATA,"[47,2]",73,"[28,254]","[0,254]",,TREE
4296.101704535792,SENSOR_DATA,"[36,1]",89,"[22,4]","[0,254]",,TREE
4296.101708677618,SENSOR_DATA,"[37,1]",96,"[22,5]","[0,254]",,TREE
4296.101736526253,SENSOR_DATA,"[57,1]",61,"[47,2]","[0,254]",,TREE
4296.101747091252,SENSOR_DATA,"[34,1]",77,"[7,2]","[0,254]",,TREE
4296.101756337921,SENSOR_DATA,"[57,3]",60,"[57,254]","[0,254]",,TREE
4296.10176685172,SENSOR_DATA,"[32,1]",39,"[1,6]","[0,254]",,TREE
4296.101770300951,SENSOR_DATA,"[40,1]",98,"[22,7]","[0,254]",,TREE
4296.101778172067,SENSOR_DATA,"[47,2]",74,"[12,5]","[0,254]",,TREE
4296.101790306035,SENSOR_DATA,"[37,1]",86,"[22,254]","[0,254]",,TREE
4296.101793713426,SENSOR_DATA,"[36,1]",78,"[22,254]","[0,254]",,TREE
4296.101816579355,SENSOR_DATA,"[57,3]",61,"[47,2]","[0,254]",,TREE
4296.101818679133,SENSOR_DATA,"[57,1]",62,"[47,254]","[0,254]",,TREE
4296.10183442507,SENSOR_DATA,"[34,1]",67,"[7,254]","[0,254]",,TREE
4296.101848871466,SENSOR_DATA,"[47,2]",64,"[12,254]","[0,254]",,TREE
4296.101854490774,SENSOR_DATA,"[32,1]",48,"[1,254]","[0,254]",,TREE
4296.1018581743465,SENSOR_DATA,"[40,1]",88,"[22,254]","[0,254]",,TREE
4296.101862510163,SENSOR_DATA,"[36,1]",77,"[7,2]","[0,254]",,TREE
4296.101876014856,SENSOR_DATA,"[37,1]",77,"[7,2]","[0,254]",,TREE
4296.101880669269,SENSOR_DATA,"[57,1]",72,"[28,4]","[0,254]",,TREE
4296.101898732235,SENSOR_DATA,"[57,3]",62,"[47,254]","[0,254]",,TREE
4296.101911602371,SENSOR_DATA,"[32,1]",38,"[0,1]","[0,254]",,TREE
4296.101918765301,SENSOR_DATA,"[34,1]",57,"[1,5]","[0,254]",,TREE
4296.101924284363,SENSOR_DATA,"[47,2]",55,"[4,1]","[0,254]",,TREE
4296.101933811397,SENSOR_DATA,"[57,1]",73,"[28,254]","[0,254]",,TREE
4296.101936068351,SENSOR_DATA,"[40,1]",77,"[7,2]","[0,254]",,TREE
4296.101949843981,SENSOR_DATA,"[36,1]",67,"[7,254]","[0,254]",,TREE
4296.101960722371,SENSOR_DATA,"[57,3]",72,"[28,4]","[0,254]",,TREE
4296.101963348674,SENSOR_DATA,"[37,1]",67,"[7,254]","[0,254]",,TREE
4296.101980053403,SENSOR_DATA,"[34,1]",47,"[1,254]","[0,254]",,TREE
4296.101988079679,SENSOR_DATA,"[32,1]",27,"[0,254]","[0,254]",,DIRECT
4296.102010889103,SENSOR_DATA,"[47,2]",46,"[4,254]","[0,254]",,TREE
4296.102012744006,SENSOR_DATA,"[57,1]",74,"[12,5]","[0,254]",,TREE
4296.102013864499,SENSOR_DATA,"[57,3]",73,"[28,254]","[0,254]",,TREE
4296.102023402169,SENSOR_DATA,"[40,1]",67,"[7,254]","[0,254]",,TREE
4296.102034184212,SENSOR_DATA,"[36,1]",57,"[1,5]","[0,254]",,TREE
4296.102043302742,SENSOR_DATA,"[34,1]",38,"[0,1]","[0,254]",,TREE
4296.102047688905,SENSOR_DATA,"[37,1]",57,"[1,5]","[0,254]",,TREE
4296.102082091656,SENSOR_DATA,"[47,2]",36,"[0,1]","[0,254]",,TREE
4296.102083443406,SENSOR_DATA,"[57,1]",64,"[12,254]","[0,254]",,TREE
4296.102092797108,SENSOR_DATA,"[57,3]",74,"[12,5]","[0,254]",,TREE
4296.102095472314,SENSOR_DATA,"[36,1]",47,"[1,254]","[0,254]",,TREE
4296.1021077424,SENSOR_DATA,"[40,1]",57,"[1,5]","[0,254]",,TREE
4296.102108977007,SENSOR_DATA,"[37,1]",47,"[1,254]","[0,254]",,TREE
4296.10211978005,SENSOR_DATA,"[34,1]",27,"[0,254]","[0,254]",,DIRECT
4296.102152673713,SENSOR_DATA,"[47,2]",27,"[0,254]","[0,254]",,DIRECT
4296.102158721653,SENSOR_DATA,"[36,1]",38,"[0,1]","[0,254]",,TREE
4296.102158856303,SENSOR_DATA,"[57,1]",55,"[4,1]","[0,254]",,TREE
4296.102163496507,SENSOR_DATA,"[57,3]",64,"[12,254]","[0,254]",,TREE
4296.102169030502,SENSOR_DATA,"[40,1]",47,"[1,254]","[0,254]",,TREE
4296.102172226346,SENSOR_DATA,"[37,1]",38,"[0,1]","[0,254]",,TREE
4296.102232279841,SENSOR_DATA,"[40,1]",38,"[0,1]","[0,254]",,TREE
4296.102235198961,SENSOR_DATA,"[36,1]",27,"[0,254]","[0,254]",,DIRECT
4296.102238909404,SENSOR_DATA,"[57,3]",55,"[4,1]","[0,254]",,TREE
4296.102245461043,SENSOR_DATA,"[57,1]",46,"[4,254]","[0,254]",,TREE
4296.102248703654,SENSOR_DATA,"[37,1]",27,"[0,254]","[0,254]",,DIRECT
4296.102308757149,SENSOR_DATA,"[40,1]",27,"[0,254]","[0,254]",,DIRECT
4296.102316663595,SENSOR_DATA,"[57,1]",36,"[0,1]","[0,254]",,TREE
4296.1023255141445,SENSOR_DATA,"[57,3]",46,"[4,254]","[0,254]",,TREE
4296.102387245653,SENSOR_DATA,"[57,1]",27,"[0,254]","[0,254]",,DIRECT
4296.102396716697,SENSOR_DATA,"[57,3]",36,"[0,1]","[0,254]",,TREE
4296.102467298754,SENSOR_DATA,"[57,3]",27,"[0,254]","[0,254]",,DIRECT
4301.101036323398,SENSOR_DATA,"[59,2]",11,"[59,254]","[0,254]",,TREE
4301.101042056807,SENSOR_DATA,"[60,2]",31,"[60,254]","[0,254]",,TREE
4301.101063176649,SENSOR_DATA,"[60,3]",22,"[60,254]","[0,254]",,TREE
4301.101102324503,SENSOR_DATA,"[59,2]",12,"[54,1]","[0,254]",,TREE
4301.101108038736,SENSOR_DATA,"[60,2]",32,"[54,2]","[0,254]",,TREE
4301.101136198527,SENSOR_DATA,"[60,3]",32,"[54,2]","[0,254]",,TREE
4301.101158756138,SENSOR_DATA,"[59,2]",13,"[54,254]","[0,254]",,TREE
4301.101190517872,SENSOR_DATA,"[60,2]",23,"[54,254]","[0,254]",,TREE
4301.1012186776625,SENSOR_DATA,"[60,3]",23,"[54,254]","[0,254]",,TREE
4301.101234387079,SENSOR_DATA,"[59,2]",14,"[49,254]","[0,254]",,TREE
4301.101277956966,SENSOR_DATA,"[60,2]",14,"[49,254]","[0,254]",,TREE
4301.101304104361,SENSOR_DATA,"[59,2]",15,"[0,2]","[0,254]",,TREE
4301.101306116757,SENSOR_DATA,"[60,3]",14,"[49,254]","[0,254]",,TREE
4301.101340796805,SENSOR_DATA,"[59,2]",16,"[0,254]","[0,254]",,DIRECT
4301.101347674248,SENSOR_DATA,"[60,2]",15,"[0,2]","[0,254]",,TREE
4301.101375834039,SENSOR_DATA,"[60,3]",15,"[0,2]","[0,254]",,TREE
4301.101384366692,SENSOR_DATA,"[60,2]",16,"[0,254]","[0,254]",,DIRECT
4301.101412526483,SENSOR_DATA,"[60,3]",16,"[0,254]","[0,254]",,DIRECT
4301.101699370779,SENSOR_DATA,"[62,1]",2,"[62,254]","[0,254]",,TREE
4301.101780681487,SENSOR_DATA,"[62,1]",3,"[55,254]","[0,254]",,TREE
4301.101861990558,SENSOR_DATA,"[62,1]",4,"[49,2]","[0,254]",,TREE
4301.10192336495,SENSOR_DATA,"[62,1]",5,"[49,254]","[0,254]",,TREE
4301.101977193205,SENSOR_DATA,"[62,1]",15,"[0,2]","[0,254]",,TREE
4301.102013885649,SENSOR_DATA,"[62,1]",16,"[0,254]","[0,254]",,DIRECT
4301.102455626586,SENSOR_DATA,"[63,1]",41,"[63,254]","[0,254]",,TREE
4301.102515940757,SENSOR_DATA,"[63,1]",42,"[56,254]","[0,254]",,TREE
4301.102593906478,SENSOR_DATA,"[63,1]",52,"[52,1]","[0,254]",,TREE
4301.102661444343,SENSOR_DATA,"[63,1]",63,"[52,254]","[0,254]",,TREE
4301.102731743767,SENSOR_DATA,"[63,1]",54,"[12,5]","[0,254]",,TREE
4301.102811493892,SENSOR_DATA,"[63,1]",64,"[12,254]","[0,254]",,TREE
4301.102830840166,SENSOR_DATA,"[64,1]",50,"[64,254]","[0,254]",,TREE
4301.102886906789,SENSOR_DATA,"[63,1]",55,"[4,1]","[0,254]",,TREE
4301.10291099974,SENSOR_DATA,"[64,1]",51,"[57,254]","[0,254]",,TREE
4301.102973511529,SENSOR_DATA,"[63,1]",46,"[4,254]","[0,254]",,TREE
4301.102974049724,SENSOR_DATA,"[64,1]",61,"[47,2]","[0,254]",,TREE
4301.103044714081,SENSOR_DATA,"[63,1]",36,"[0,1]","[0,254]",,TREE
4301.103056202604,SENSOR_DATA,"[64,1]",62,"[47,254]","[0,254]",,TREE
4301.103115296139,SENSOR_DATA,"[63,1]",27,"[0,254]","[0,254]",,DIRECT
4301.10311819274,SENSOR_DATA,"[64,1]",72,"[28,4]","[0,254]",,TREE
4301.103171334868,SENSOR_DATA,"[64,1]",73,"[28,254]","[0,254]",,TREE
4301.103250267477,SENSOR_DATA,"[64,1]",74,"[12,5]","[0,254]",,TREE
4301.103320966877,SENSOR_DATA,"[64,1]",64,"[12,254]","[0,254]",,TREE
4301.103396379774,SENSOR_DATA,"[64,1]",55,"[4,1]","[0,254]",,TREE
4301.103482984514,SENSOR_DATA,"[64,1]",46,"[4,254]","[0,254]",,TREE
4301.103554187066,SENSOR_DATA,"[64,1]",36,"[0,1]","[0,254]",,TREE
4301.103624769124,SENSOR_DATA,"[64,1]",27,"[0,254]","[0,254]",,DIRECT
4306.100665741235,SENSOR_DATA,"[36,2]",99,"[36,254]","[0,254]",,TREE
4306.100667347976,SENSOR_DATA,"[47,3]",72,"[28,4]","[0,254]",,TREE
4306.100688627676,SENSOR_DATA,"[58,2]",70,"[58,254]","[0,254]",,TREE
4306.100715500623,SENSOR_DATA,"[36,2]",89,"[22,4]","[0,254]",,TREE
4306.100720490104,SENSOR_DATA,"[47,3]",73,"[28,254]","[0,254]",,TREE
4306.100727836208,SENSOR_DATA,"[57,1]",61,"[47,2]","[0,254]",,TREE
4306.10075820867,SENSOR_DATA,"[58,2]",80,"[48,4]","[0,254]",,TREE
4306.100799422713,SENSOR_DATA,"[47,3]",74,"[12,5]","[0,254]",,TREE
4306.100804678256,SENSOR_DATA,"[36,2]",78,"[22,254]","[0,254]",,TREE
4306.100809989088,SENSOR_DATA,"[57,1]",62,"[47,254]","[0,254]",,TREE
4306.100847965876,SENSOR_DATA,"[58,2]",90,"[48,254]","[0,254]",,TREE
4306.100870122113,SENSOR_DATA,"[47,3]",64,"[12,254]","[0,254]",,TREE
4306.1008719792235,SENSOR_DATA,"[57,1]",72,"[28,4]","[0,254]",,TREE
4306.100873474994,SENSOR_DATA,"[36,2]",77,"[7,2]","[0,254]",,TREE
4306.100907865403,SENSOR_DATA,"[58,2]",91,"[43,1]","[0,254]",,TREE
4306.100925121352,SENSOR_DATA,"[57,1]",73,"[28,254]","[0,254]",,TREE
4306.1009455350095,SENSOR_DATA,"[47,3]",55,"[4,1]","[0,254]",,TREE
4306.100960808812,SENSOR_DATA,"[36,2]",67,"[7,254]","[0,254]",,TREE
4306.100990506791,SENSOR_DATA,"[58,2]",82,"[43,254]","[0,254]",,TREE
4306.10100405396,SENSOR_DATA,"[57,1]",74,"[12,5]","[0,254]",,TREE
4306.10103213975,SENSOR_DATA,"[47,3]",46,"[4,254]","[0,254]",,TREE
4306.101045149043,SENSOR_DATA,"[36,2]",57,"[1,5]","[0,254]",,TREE
4306.101067127764,SENSOR_DATA,"[58,2]",93,"[28,5]","[0,254]",,TREE
4306.10107475336,SENSOR_DATA,"[57,1]",64,"[12,254]","[0,254]",,TREE
4306.101103342302,SENSOR_DATA,"[47,3]",36,"[0,1]","[0,254]",,TREE
4306.101106437145,SENSOR_DATA,"[36,2]",47,"[1,254]","[0,254]",,TREE
4306.101131982471,SENSOR_DATA,"[58,2]",83,"[28,254]","[0,254]",,TREE
4306.101150166257,SENSOR_DATA,"[57,1]",55,"[4,1]","[0,254]",,TREE
4306.101169686483,SENSOR_DATA,"[36,2]",38,"[0,1]","[0,254]",,TREE
4306.1011739243595,SENSOR_DATA,"[47,3]",27,"[0,254]","[0,254]",,DIRECT
4306.10121722569,SENSOR_DATA,"[58,2]",74,"[12,5]","[0,254]",,TREE
4306.101236770997,SENSOR_DATA,"[57,1]",46,"[4,254]","[0,254]",,TREE
4306.101246163792,SENSOR_DATA,"[36,2]",27,"[0,254]","[0,254]",,DIRECT
4306.101287925089,SENSOR_DATA,"[58,2]",64,"[12,254]","[0,254]",,TREE
4306.101307973549,SENSOR_DATA,"[57,1]",36,"[0,1]","[0,254]",,TREE
4306.101363337986,SENSOR_DATA,"[58,2]",55,"[4,1]","[0,254]",,TREE
4306.101378555607,SENSOR_DATA,"[57,1]",27,"[0,254]","[0,254]",,DIRECT
4306.1014499427265,SENSOR_DATA,"[58,2]",46,"[4,254]","[0,254]",,TREE
4306.101521145279,SENSOR_DATA,"[58,2]",36,"[0,1]","[0,254]",,TREE
4306.101591727336,SENSOR_DATA,"[58,2]",27,"[0,254]","[0,254]",,DIRECT
4306.1017010478745,SENSOR_DATA,"[42,1]",95,"[27,2]","[0,254]",,TREE
4306.101726868429,SENSOR_DATA,"[43,1]",82,"[43,254]","[0,254]",,TREE
4306.101739218381,SENSOR_DATA,"[43,2]",93,"[28,5]","[0,254]",,TREE
4306.101784466833,SENSOR_DATA,"[42,1]",85,"[27,254]","[0,254]",,TREE
4306.101803489401,SENSOR_DATA,"[43,1]",93,"[28,5]","[0,254]",,TREE
4306.101804073089,SENSOR_DATA,"[43,2]",83,"[28,254]","[0,254]",,TREE
4306.101868344109,SENSOR_DATA,"[43,1]",83,"[28,254]","[0,254]",,TREE
4306.1018718402165,SENSOR_DATA,"[42,1]",76,"[12,3]","[0,254]",,TREE
4306.101889316307,SENSOR_DATA,"[43,2]",74,"[12,5]","[0,254]",,TREE
4306.101937881122,SENSOR_DATA,"[42,1]",65,"[12,254]","[0,254]",,TREE
4306.101953587327,SENSOR_DATA,"[43,1]",74,"[12,5]","[0,254]",,TREE
4306.101960015707,SENSOR_DATA,"[43,2]",64,"[12,254]","[0,254]",,TREE
4306.101989934267,SENSOR_DATA,"[42,1]",55,"[4,1]","[0,254]",,TREE
4306.102024286727,SENSOR_DATA,"[43,1]",64,"[12,254]","[0,254]",,TREE
4306.102035428604,SENSOR_DATA,"[43,2]",55,"[4,1]","[0,254]",,TREE
4306.102076539008,SENSOR_DATA,"[42,1]",46,"[4,254]","[0,254]",,TREE
4306.102099699624,SENSOR_DATA,"[43,1]",55,"[4,1]","[0,254]",,TREE
4306.102122033344,SENSOR_DATA,"[43,2]",46,"[4,254]","[0,254]",,TREE
4306.10214774156,SENSOR_DATA,"[42,1]",36,"[0,1]","[0,254]",,TREE
4306.102186304364,SENSOR_DATA,"[43,1]",46,"[4,254]","[0,254]",,TREE
4306.102193235896,SENSOR_DATA,"[43,2]",36,"[0,1]","[0,254]",,TREE
4306.102218323617,SENSOR_DATA,"[42,1]",27,"[0,254]","[0,254]",,DIRECT
4306.102257506916,SENSOR_DATA,"[43,1]",36,"[0,1]","[0,254]",,TREE
4306.102263817954,SENSOR_DATA,"[43,2]",27,"[0,254]","[0,254]",,DIRECT
4306.102328088974,SENSOR_DATA,"[43,1]",27,"[0,254]","[0,254]",,DIRECT
4311.101918069478,SENSOR_DATA,"[65,3]",10,"[59,2]","[0,254]",,TREE
4311.10196515151,SENSOR_DATA,"[66,1]",40,"[60,2]","[0,254]",,TREE
4311.101989916599,SENSOR_DATA,"[67,1]",1,"[62,1]","[0,254]",,TREE
4311.102004380316,SENSOR_DATA,"[65,3]",11,"[59,254]","[0,254]",,TREE
4311.102032638948,SENSOR_DATA,"[67,1]",2,"[62,254]","[0,254]",,TREE
4311.1020338965545,SENSOR_DATA,"[66,1]",31,"[60,254]","[0,254]",,TREE
4311.102070381421,SENSOR_DATA,"[65,3]",12,"[54,1]","[0,254]",,TREE
4311.102099878483,SENSOR_DATA,"[66,1]",32,"[54,2]","[0,254]",,TREE
4311.102113949656,SENSOR_DATA,"[67,1]",3,"[55,254]","[0,254]",,TREE
4311.102126813056,SENSOR_DATA,"[65,3]",13,"[54,254]","[0,254]",,TREE
4311.102182357619,SENSOR_DATA,"[66,1]",23,"[54,254]","[0,254]",,TREE
4311.102195258727,SENSOR_DATA,"[67,1]",4,"[49,2]","[0,254]",,TREE
4311.102202443997,SENSOR_DATA,"[65,3]",14,"[49,254]","[0,254]",,TREE
4311.102256633119,SENSOR_DATA,"[67,1]",5,"[49,254]","[0,254]",,TREE
4311.102269796714,SENSOR_DATA,"[66,1]",14,"[49,254]","[0,254]",,TREE
4311.102272161279,SENSOR_DATA,"[65,3]",15,"[0,2]","[0,254]",,TREE
4311.102308853723,SENSOR_DATA,"[65,3]",16,"[0,254]","[0,254]",,DIRECT
4311.102310461374,SENSOR_DATA,"[67,1]",15,"[0,2]","[0,254]",,TREE
4311.1023395139955,SENSOR_DATA,"[66,1]",15,"[0,2]","[0,254]",,TREE
4311.102347153818,SENSOR_DATA,"[67,1]",16,"[0,254]","[0,254]",,DIRECT
4311.10237620644,SENSOR_DATA,"[66,1]",16,"[0,254]","[0,254]",,DIRECT
4316.100697771499,SENSOR_DATA,"[42,2]",94,"[42,254]","[0,254]",,TREE
4316.100728864753,SENSOR_DATA,"[43,1]",82,"[43,254]","[0,254]",,TREE
4316.100746544143,SENSOR_DATA,"[43,3]",92,"[43,254]","[0,254]",,TREE
4316.100750445329,SENSOR_DATA,"[42,2]",95,"[27,2]","[0,254]",,TREE
4316.10079940127,SENSOR_DATA,"[43,3]",93,"[28,5]","[0,254]",,TREE
4316.100805485726,SENSOR_DATA,"[43,1]",93,"[28,5]","[0,254]",,TREE
4316.100833864288,SENSOR_DATA,"[42,2]",85,"[27,254]","[0,254]",,TREE
