source_id,target_id,distance
17,22,351.342723
17,23,297.244341
17,24,208.186603
17,25,162.226771
17,26,79.185446
17,27,63.399266
17,28,101.791941
17,29,195.863079
17,30,526.590254
17,31,474.172690
17,32,391.118092
17,33,309.354698
17,34,247.460678
17,35,184.473069
17,36,181.792180
17,37,134.378075
17,38,181.839419
17,39,216.572086
17,40,565.272009
17,41,456.947976
17,42,438.092994
17,43,362.672356
17,44,303.730792
17,45,247.211802
17,46,217.257190
17,47,229.593505
17,48,252.018106
17,49,284.623281
17,50,556.094295
17,51,527.961122
17,52,450.435048
17,53,398.970429
17,54,337.684866
17,55,334.065047
17,56,274.919199
17,57,293.438133
17,58,338.231569
17,59,345.238854
17,60,585.202397
17,61,550.263539
17,62,478.741853
17,63,463.848843
17,64,401.535752
17,65,356.356064
17,66,367.956942
17,67,366.079628
17,68,375.813084
17,69,394.557132
17,70,639.533744
17,71,588.626710
17,72,578.928173
17,73,515.445233
17,74,479.239105
17,75,473.238456
17,76,461.218087
17,77,434.610644
17,78,476.827807
17,79,504.690587
17,80,721.749881
17,81,679.571238
17,82,601.017471
17,83,561.813640
17,84,562.275605
17,85,538.935926
17,86,526.248583
17,87,499.340935
17,88,537.894637
17,89,563.440387
17,90,774.344801
17,91,698.322234
17,92,685.768296
17,93,652.812724
17,94,595.254578
17,95,615.409909
17,96,592.741132
17,97,584.851398
17,98,617.279501
17,99,639.852647
18,19,102.979484
18,20,583.779867
18,21,521.744170
18,22,426.177019
18,23,371.584587
18,24,281.505251
18,25,234.736121
18,26,135.887780
18,27,87.503169
18,28,74.051770
18,29,130.582722
18,30,600.068586
18,31,547.224737
18,32,464.053801
18,33,377.726299
18,34,311.293370
18,35,246.484545
18,36,227.564839
18,37,157.490385
18,38,149.374955
18,39,170.872684
18,40,637.505884
18,41,526.478274
18,42,504.944526
18,43,427.680707
18,44,360.982618
18,45,301.001670
18,46,251.691271
18,47,232.136473
18,48,242.114617
18,49,248.212732
18,50,623.334144
18,51,592.784300
18,52,513.982663
18,53,457.279977
18,54,390.091461
18,55,374.959134
18,56,298.801632
18,57,294.269742
18,58,327.152643
18,59,320.858999
18,60,650.240082
18,61,609.670615
18,62,535.168475
18,63,513.135493
18,64,444.223345
18,65,386.963939
18,66,384.223446
18,67,372.722998
18,68,368.468534
18,69,370.384280
18,70,699.065266
18,71,645.195701
18,72,630.737981
18,73,561.007995
18,74,518.391005
18,75,503.426391
18,76,479.192594
18,77,438.217921
18,78,470.699469
18,79,481.899707
18,80,777.679546
18,81,731.620156
18,82,648.239296
18,83,605.183572
18,84,595.526258
18,85,564.206080
18,86,542.952176
18,87,500.587335
18,88,527.562271
18,89,546.370229
18,90,826.697306
18,91,747.437469
18,92,729.620824
18,93,690.444655
18,94,622.822677
18,95,635.300392
18,96,606.137142
18,97,585.010132
18,98,607.579014
18,99,626.782978
19,20,681.573977
19,21,618.262052
19,22,522.066582
19,23,466.353278
19,24,374.968417
19,25,327.665605
19,26,219.820375
19,27,163.186245
19,28,112.360682
19,29,49.216075
19,30,691.571488
19,31,637.964987
19,32,555.017345
19,33,461.648468
19,34,390.383417
19,35,325.922178
19,36,290.600771
19,37,208.339716
19,38,131.936270
19,39,121.997511
19,40,726.040485
19,41,610.506853
19,42,584.689463
19,43,505.676120
19,44,429.868320
19,45,367.993352
19,46,299.699808
19,47,243.940839
19,48,235.469684
19,49,200.503589
19,50,702.595233
19,51,668.308784
19,52,588.431485
19,53,525.035000
19,54,451.647769
19,55,422.242218
19,56,329.632775
19,57,295.665179
19,58,308.914600
19,59,283.962939
19,60,725.587939
19,61,676.559189
19,62,598.734139
19,63,567.047025
19,64,491.092039
19,65,420.405884
19,66,399.045199
19,67,375.418805
19,68,352.295777
19,69,330.202287
19,70,765.175002
19,71,707.365693
19,72,686.082155
19,73,608.692251
19,74,558.258887
19,75,531.591706
19,76,491.756929
19,77,433.106518
19,78,450.777768
19,79,438.450449
19,80,837.492538
19,81,786.027285
19,82,696.698694
19,83,648.919149
19,84,625.402405
19,85,583.917952
19,86,551.610794
19,87,489.617834
19,88,499.774799
19,89,508.762480
19,90,880.621705
19,91,797.325766
19,92,772.073252
19,93,724.616506
19,94,644.265858
19,95,645.916993
19,96,608.546172
19,97,569.890453
19,98,578.431087
19,99,592.612101
20,21,66.582921
20,22,161.402046
20,23,218.063450
20,24,309.088684
20,25,355.819502
20,26,466.474064
20,27,522.679128
20,28,579.880345
20,29,688.920346
20,30,101.417974
20,31,113.313231
20,32,155.970402
20,33,262.481922
20,34,332.287156
20,35,380.490276
20,36,442.241014
20,37,512.474247
20,38,628.390956
20,39,674.717337
20,40,150.363115
20,41,188.624866
20,42,230.681950
20,43,268.838751
20,44,349.159249
20,45,386.925610
20,46,474.158570
20,47,574.499168
20,48,617.227557
20,49,704.773512
20,50,241.984725
20,51,268.113099
20,52,271.864967
20,53,325.708214
20,54,375.260439
20,55,445.127579
20,56,516.168371
20,57,603.999812
20,58,666.503438
20,59,713.738688
20,60,287.085565
20,61,342.825615
20,62,351.793872
20,63,411.129842
20,64,444.201247
20,65,503.431873
20,66,575.546654
20,67,615.772404
20,68,675.369565
20,69,747.434712
20,70,385.264205
20,71,390.726076
20,72,433.252350
20,73,458.833709
20,74,491.828592
20,75,547.340116
20,76,610.401867
20,77,665.151598
20,78,734.403839
20,79,824.065662
20,80,477.041403
20,81,488.034108
20,82,485.940989
20,83,497.460351
20,84,572.200353
20,85,610.919873
20,86,653.508489
20,87,715.839884
20,88,795.932553
20,89,845.233884
20,90,550.297770
20,91,527.758587
20,92,565.658902
20,93,594.220767
20,94,629.517775
20,95,690.972837
20,96,714.212867
20,97,779.708416
20,98,852.662775
20,99,886.587212
21,22,96.349471
21,23,152.789294
21,24,244.282512
21,25,291.339270
21,26,401.739986
21,27,458.223490
21,28,515.160514
21,29,624.245781
21,30,105.165990
21,31,82.116319
21,32,93.057251
21,33,197.071554
21,34,265.903336
21,35,314.023172
21,36,375.658266
21,37,446.221734
21,38,562.295489
21,39,608.660160
21,40,158.066206
21,41,147.266586
21,42,183.632615
21,43,209.034390
21,44,285.476315
21,45,321.056405
21,46,407.846164
21,47,508.021311
21,48,550.744585
21,49,638.194968
21,50,225.339163
21,51,240.276529
21,52,226.443420
21,53,270.974707
21,54,314.090268
21,55,383.184249
21,56,450.904996
21,57,538.247127
21,58,600.895692
21,59,647.583956
21,60,271.448037
21,61,312.060691
21,62,307.599127
21,63,361.837330
21,64,387.214355
21,65,441.816677
21,66,512.891414
21,67,552.074865
21,68,610.660918
21,69,681.762239
21,70,367.685012
21,71,362.252818
21,72,398.758951
21,73,413.276652
21,74,440.306721
21,75,492.595710
21,76,552.005692
21,77,603.168054
21,78,672.110673
21,79,759.938159
21,80,462.754709
21,81,464.417742
21,82,449.925419
21,83,455.085121
21,84,524.555977
21,85,558.597943
21,86,597.820606
21,87,655.460824
21,88,734.353240
21,89,782.936693
21,90,535.178761
21,91,502.448659
21,92,534.116942
21,93,555.397917
21,94,581.375074
21,95,640.595927
21,96,660.407296
21,97,721.682634
21,98,793.003603
21,99,826.597867
22,23,56.661523
22,24,147.959053
22,25,194.989799
22,26,305.427568
22,27,361.877903
22,28,418.854900
22,29,527.936908
22,30,181.022340
22,31,134.239183
22,32,66.338355
22,33,121.354733
22,34,179.259608
22,35,220.824974
22,36,284.364811
22,37,351.685563
22,38,467.267683
22,39,513.537514
22,40,227.330390
22,41,157.036506
22,42,172.435067
22,43,157.832072
22,44,213.577517
22,45,237.459763
22,46,320.202045
22,47,418.376584
22,48,460.919903
22,49,545.851998
22,50,259.409343
22,51,256.218436
22,52,211.717685
22,53,228.927938
22,54,250.271815
22,55,314.551379
22,56,368.836781
22,57,453.261772
22,58,516.317404
22,59,560.020806
22,60,302.142958
22,61,316.447887
22,62,287.317345
22,63,327.282506
22,64,332.943213
22,65,372.985154
22,66,439.769862
22,67,475.148806
22,68,529.740897
22,69,596.597901
22,70,389.137820
22,71,367.214490
22,72,391.615959
22,73,384.459840
22,74,397.672211
22,75,441.115661
22,76,490.438556
22,77,531.204968
22,78,598.722707
22,79,680.407162
22,80,484.989029
22,81,472.673529
22,82,437.987499
22,83,431.108431
22,84,488.072463
22,85,511.394811
22,86,542.293790
22,87,587.556636
22,88,662.623292
22,89,708.930016
22,90,554.111729
22,91,506.822666
22,92,527.383549
22,93,535.328593
22,94,542.696548
22,95,596.303408
22,96,608.411809
22,97,659.248444
22,98,726.021411
22,99,758.591625
23,24,91.602839
23,25,138.823257
23,26,248.986706
23,27,305.561212
23,28,362.392712
23,29,471.477981
23,30,230.315158
23,31,179.498276
23,32,98.886585
23,33,89.938105
23,34,130.497485
23,35,165.608487
23,36,230.147567
23,37,295.415137
23,38,410.766579
23,39,457.000503
23,40,272.544753
23,41,182.273279
23,42,184.101036
23,43,143.799178
23,44,176.708954
23,45,189.766891
23,46,268.297212
23,47,364.706435
23,48,407.035230
23,49,490.475613
23,50,287.714653
23,51,275.465698
23,52,216.855550
23,53,214.422697
23,54,218.165435
23,55,276.647357
23,56,320.421945
23,57,402.373686
23,58,465.440042
23,59,507.241748
23,60,326.859225
23,61,326.305394
23,62,283.755681
23,63,312.757697
23,64,304.840317
23,65,333.777300
23,66,396.775693
23,67,429.346236
23,68,481.082752
23,69,545.141462
23,70,406.127170
23,71,375.559787
23,72,392.131870
23,73,371.814893
23,74,375.756611
23,75,412.525770
23,76,454.558335
23,77,488.228989
23,78,554.456575
23,79,632.081940
23,80,500.381949
23,81,480.336029
23,82,434.456263
23,83,420.349013
23,84,468.377413
23,85,484.547079
23,86,509.771343
23,87,546.796432
23,88,619.093254
23,89,663.838682
23,90,566.587760
23,91,511.622770
23,92,525.303596
23,93,525.090509
23,94,520.844715
23,95,570.343115
23,96,577.519916
23,97,621.483388
23,98,685.133942
23,99,716.957122
24,25,47.303261
24,26,157.469060
24,27,213.967690
24,28,270.897333
24,29,379.978155
24,30,318.589561
24,31,265.991882
24,32,182.936994
24,33,114.152681
24,34,90.725256
24,35,88.330279
24,36,153.596988
24,37,208.240974
24,38,321.801764
24,39,367.728715
24,40,357.280313
24,41,253.173387
24,42,241.352820
24,43,175.767550
24,44,158.871339
24,45,140.187482
24,46,198.498617
24,47,286.731163
24,48,327.861561
24,49,405.927817
24,50,356.121032
24,51,334.390068
24,52,263.050868
24,53,233.100409
24,54,204.089685
24,55,243.794215
24,56,258.908325
24,57,331.951547
24,58,394.116827
24,59,430.390868
24,60,389.986117
24,61,371.177035
24,62,312.468510
24,63,322.320102
24,64,290.508799
24,65,294.399844
24,66,346.246674
24,67,371.341068
24,68,415.202892
24,69,471.512775
24,70,457.447811
24,71,416.357496
24,72,421.168276
24,73,381.217245
24,74,368.981785
24,75,391.758291
24,76,417.887331
24,77,435.541392
24,78,497.821703
24,79,565.400933
24,80,547.401786
24,81,517.043849
24,82,455.889202
24,83,430.826948
24,84,462.089426
24,85,464.796456
24,86,478.485981
24,87,497.915659
24,88,563.284519
24,89,604.184990
24,90,608.389683
24,91,543.464216
24,92,546.484498
24,93,533.313590
24,94,509.306866
24,95,550.261649
24,96,548.028449
24,97,577.732198
24,98,634.236338
24,99,664.212219
25,26,110.710094
25,27,166.909647
25,28,224.069171
25,29,333.101046
25,30,365.392380
25,31,312.490576
25,32,229.324584
25,33,150.801718
25,34,104.324837
25,35,68.503260
25,36,125.407188
25,37,166.838227
25,38,277.752634
25,39,323.261205
25,40,403.125229
25,41,295.778515
25,42,280.129516
25,43,209.053180
25,44,172.647515
25,45,136.764848
25,46,173.786149
25,47,252.544445
25,48,292.145972
25,49,365.356753
25,50,396.893347
25,51,372.120519
25,52,297.613867
25,53,258.219210
25,54,215.763168
25,55,242.561770
25,56,238.115630
25,57,302.857611
25,58,363.538711
25,59,395.516362
25,60,428.636216
25,61,403.146176
25,62,339.027640
25,63,340.191181
25,64,297.593075
25,65,287.095203
25,66,330.497127
25,67,350.220303
25,68,388.169868
25,69,438.641501
25,70,491.012512
25,71,446.069913
25,72,445.807724
25,73,397.609566
25,74,377.686543
25,75,392.571155
25,76,409.206963
25,77,416.867886
25,78,475.952265
25,79,536.593883
25,80,578.504137
25,81,543.952039
25,82,476.642628
25,83,446.833497
25,84,469.312888
25,85,464.883330
25,86,471.985432
25,87,480.843602
25,88,541.372095
25,89,579.609499
25,90,636.854548
25,91,567.987624
25,92,566.105140
25,93,546.884354
25,94,513.164245
25,95,549.100060
25,96,541.716843
25,97,562.965814
25,98,614.816350
25,99,643.505227
26,27,56.909691
26,28,113.428877
26,29,222.509361
26,30,471.844594
26,31,418.170604
26,32,335.292138
26,33,243.335239
26,34,175.441002
26,35,110.597075
26,36,103.056080
26,37,76.814973
26,38,171.487247
26,39,215.586202
26,40,506.395108
26,41,392.415168
26,42,369.449521
26,43,291.857205
26,44,226.851528
26,45,168.809133
26,46,141.929567
26,47,177.011198
26,48,209.016108
26,49,266.373497
26,50,487.855510
26,51,456.901460
26,52,378.122741
26,53,322.834789
26,54,259.177513
26,55,255.349682
26,56,203.577462
26,57,238.008725
26,58,291.060424
26,59,310.503561
26,60,514.360473
26,61,474.918862
26,62,401.802982
26,63,384.939472
26,64,322.473506
26,65,280.394412
26,66,298.982965
26,67,303.506848
26,68,323.958734
26,69,357.620001
26,70,564.322954
26,71,511.857938
26,72,500.574761
26,73,436.270979
26,74,400.492517
26,75,396.685551
26,76,390.031695
26,77,372.735422
26,78,421.539459
26,79,463.493862
26,80,644.800595
26,81,601.340258
26,82,521.957431
26,83,482.642074
26,84,484.558644
26,85,463.867904
26,86,455.172395
26,87,438.120733
26,88,485.016650
26,89,515.950035
26,90,696.238447
26,91,619.520972
26,92,606.582856
26,93,574.105303
26,94,519.134992
26,95,542.270523
26,96,522.962291
26,97,523.397792
26,98,562.889330
26,99,587.971876
27,28,57.698309
27,29,166.323834
27,30,528.692157
27,31,474.971935
27,32,392.148292
27,33,298.848882
27,34,228.910831
27,35,163.971198
27,36,140.065288
27,37,75.151684
27,38,126.863866
27,39,167.283991
27,40,562.855750
27,41,447.880489
27,42,423.480120
27,43,345.089346
27,44,274.744680
27,45,214.135261
27,46,166.151107
27,47,166.513397
27,48,188.802811
27,49,227.819594
27,50,541.771362
27,51,509.351498
27,52,429.962699
27,53,371.042962
27,54,302.763237
27,55,288.337697
27,56,218.262061
27,57,230.429840
27,58,274.903436
27,59,283.679433
27,60,566.811638
27,61,523.495404
27,62,448.282830
27,63,425.644761
27,64,357.391945
27,65,303.700393
27,66,308.771056
27,67,304.235837
27,68,312.426297
27,69,332.693254
27,70,612.821887
27,71,558.229580
27,72,543.249602
27,73,473.846465
27,74,432.499087
27,75,420.721354
27,76,402.976056
27,77,372.374536
27,78,413.541718
27,79,442.250612
27,80,690.523453
27,81,644.128228
27,82,560.929286
27,83,518.415495
27,84,511.735225
27,85,484.003882
27,86,467.704203
27,87,436.835583
27,88,474.498210
27,89,500.257682
27,90,739.206658
27,91,660.000196
27,92,642.848919
27,93,605.226833
27,94,541.573581
27,95,558.244779
27,96,533.214122
27,97,522.290165
27,98,553.904706
27,99,576.462831
28,29,109.085650
28,30,583.554888
28,31,529.629087
28,32,447.169259
28,33,350.878304
28,34,278.677741
28,35,214.689091
28,36,178.637217
28,37,97.870556
28,38,81.591707
28,39,114.928186
28,40,616.277901
28,41,499.326231
28,42,472.665588
28,43,393.531645
28,44,317.683378
28,45,255.866310
28,46,191.997550
28,47,158.925950
28,48,168.200739
28,49,184.264015
28,50,590.419767
28,51,555.948868
28,52,476.071561
28,53,413.123740
28,54,340.712639
28,55,316.000443
28,56,231.388954
28,57,220.439806
28,58,253.645064
28,59,250.859763
28,60,613.228029
28,61,564.976182
28,62,487.706266
28,63,458.803101
28,64,385.420266
28,65,321.375861
28,66,312.828583
28,67,299.302177
28,68,294.634858
28,69,300.541775
28,70,653.825683
28,71,596.846298
28,72,577.618910
28,73,503.103811
28,74,456.320930
28,75,436.474910
28,76,407.753244
28,77,364.334372
28,78,396.890019
28,79,411.887290
28,80,727.796093
28,81,678.079697
28,82,590.997113
28,83,545.299985
28,84,529.525712
28,85,494.808482
28,86,470.944150
28,87,426.551822
28,88,454.346910
28,89,474.650660
28,90,772.987237
28,91,691.200462
28,92,669.383192
28,93,626.378202
28,94,554.091039
28,95,563.889878
28,96,533.265297
28,97,510.959894
28,98,534.354658
28,99,554.205832
29,30,691.702927
29,31,637.671162
29,32,555.519488
29,33,457.290159
29,34,383.779361
29,35,321.097620
29,36,277.385497
29,37,193.859979
29,38,96.212517
29,39,75.506336
29,40,723.263660
29,41,604.744668
29,42,576.006212
29,43,496.585037
29,44,416.211341
29,45,354.516254
29,46,278.624299
29,47,210.122116
29,48,195.594644
29,49,151.957702
29,50,692.745594
29,51,656.163431
29,52,576.200667
29,53,509.407851
29,54,433.590742
29,55,397.686784
29,56,300.084949
29,57,256.462328
29,58,264.116501
29,59,236.010962
29,60,712.980784
29,61,659.136171
29,62,580.056211
29,63,543.733201
29,64,465.332749
29,65,389.985620
29,66,362.169594
29,67,335.106258
29,68,307.427761
29,69,281.612375
29,70,746.800583
29,71,687.163854
29,72,662.545183
29,73,582.131743
29,74,528.770982
29,75,497.805498
29,76,453.089287
29,77,390.047441
29,78,404.438582
29,79,389.398147
29,80,815.409579
29,81,761.494142
29,82,669.884202
29,83,620.344391
29,84,591.519600
29,85,546.802396
29,86,511.331360
29,87,444.822500
29,88,452.032905
29,89,459.985972
29,90,855.464019
29,91,770.636719
29,92,742.277106
29,93,691.768120
29,94,607.350371
29,95,605.678643
29,96,566.271660
29,97,523.927590
29,98,530.348664
29,99,544.006297
30,31,54.161028
30,32,136.556231
30,33,238.020920
30,34,313.047498
30,35,371.695994
30,36,425.885178
30,37,504.147232
30,38,620.380635
30,39,666.638632
30,40,53.316573
30,41,114.517984
30,42,159.304441
30,43,220.518243
30,44,309.360588
30,45,358.991242
30,46,448.791995
30,47,550.349494
30,48,592.576174
30,49,685.393915
30,50,141.702018
30,51,172.635759
30,52,194.358042
30,53,260.962559
30,54,324.685409
30,55,394.791055
30,56,479.772753
30,57,569.870730
30,58,630.316706
30,59,682.410882
30,60,186.134899
30,61,247.519070
30,62,268.862751
30,63,333.496348
30,64,379.967944
30,65,450.528962
30,66,525.051475
30,67,569.024017
30,68,633.008022
30,69,710.923392
30,70,284.256465
30,71,293.405295
30,72,339.215986
30,73,375.072218
30,74,415.978386
30,75,476.313748
30,76,546.449311
30,77,610.967910
30,78,680.597806
30,79,777.207094
30,80,375.630703
30,81,388.105712
30,82,392.473959
30,83,409.527570
30,84,489.540018
30,85,534.723754
30,86,583.012024
30,87,656.012495
30,88,739.129108
30,89,790.544396
30,90,448.892107
30,91,428.246683
30,92,468.754047
30,93,502.105965
30,94,546.949538
30,95,611.002305
30,96,639.592192
30,97,713.187550
30,98,789.744116
30,99,824.360568
31,32,83.179039
31,33,184.057253
31,34,259.038122
31,35,317.541347
31,36,371.921740
31,37,449.994683
31,38,566.250507
31,39,612.521494
31,40,93.421597
31,41,75.602016
31,42,118.972761
31,43,170.367305
31,44,257.946466
31,45,305.858202
31,46,395.616295
31,47,497.226924
31,48,539.576103
31,49,631.933975
31,50,143.331352
31,51,159.665857
31,52,159.056169
31,53,217.878197
31,54,276.266769
31,55,346.703215
31,56,428.412506
31,57,518.289800
31,58,579.252850
31,59,630.514421
31,60,189.397596
31,61,232.989208
31,62,238.540076
31,63,298.890785
31,64,337.393718
31,65,403.540676
31,66,477.495615
31,67,520.432297
31,68,583.361892
31,69,660.052565
31,70,285.610286
31,71,282.406564
31,72,321.909395
31,73,345.615108
31,74,380.310775
31,75,437.722869
31,76,504.283153
31,77,564.884449
31,78,634.510100
31,79,729.015251
31,80,380.640344
31,81,383.327145
31,82,374.114107
31,83,384.211961
31,84,459.200135
31,85,499.517514
31,86,544.332885
31,87,612.219703
31,88,694.246405
31,89,744.936649
31,90,453.075098
31,91,421.857053
31,92,455.943204
31,93,481.657255
31,94,516.573357
31,95,578.598620
31,96,603.486738
31,97,672.572598
31,98,747.497406
31,99,781.840751
32,33,108.126404
32,34,181.285171
32,35,236.645607
32,36,293.811282
32,37,369.668104
32,38,486.192063
32,39,532.585799
32,40,174.702599
32,41,90.707956
32,42,109.240213
32,43,116.581338
32,44,193.210476
32,45,232.864136
32,46,321.559655
32,47,422.849642
32,48,465.516274
32,49,555.777444
32,50,193.920852
32,51,189.983760
32,52,150.638434
32,53,181.830174
32,54,221.039922
32,55,290.180840
32,56,360.720066
32,57,449.195695
32,58,511.393015
32,59,559.903239
32,60,236.050709
32,61,251.863835
32,62,229.558097
32,63,276.753055
32,64,295.542327
32,65,348.781678
32,66,420.106707
32,67,459.865710
32,68,519.482505
32,69,592.381512
32,70,322.927862
32,71,302.831326
32,72,330.239587
32,73,331.398085
32,74,352.369724
32,75,401.985058
32,76,459.437867
32,77,510.209042
32,78,579.233580
32,79,668.099619
32,80,418.855995
32,81,408.123979
32,82,378.368242
32,83,376.093860
32,84,439.533901
32,85,469.481322
32,86,506.429172
32,87,562.425812
32,88,641.340013
32,89,690.071512
32,90,488.315468
32,91,443.105430
32,92,466.508415
32,93,479.133613
32,94,495.585078
32,95,552.711902
32,96,570.030756
32,97,629.148017
32,98,700.041991
32,99,733.588328
33,34,75.050855
33,35,136.284199
33,36,187.870387
33,37,266.892616
33,38,382.713144
33,39,428.863897
33,40,266.073186
33,41,149.087622
33,42,129.383833
33,43,62.529050
33,44,92.258407
33,45,124.789991
33,46,213.499799
33,47,314.910072
33,48,357.534694
33,49,448.524458
33,50,246.820367
33,51,221.432086
33,52,148.900144
33,53,127.844633
33,54,130.070530
33,55,193.197992
33,56,253.835847
33,57,341.559539
33,58,404.021516
33,59,451.872560
33,60,277.836126
33,61,257.406138
33,62,202.973779
33,63,224.640850
33,64,215.500807
33,65,251.675278
33,66,319.358753
33,67,356.391088
33,68,413.748686
33,69,484.956888
33,70,343.304493
33,71,303.498527
33,72,312.376629
33,73,284.040349
33,74,285.830837
33,75,323.520932
33,76,369.445022
33,77,410.607221
33,78,478.621079
33,79,563.458128
33,80,433.696223
33,81,405.692985
33,82,351.160925
33,83,333.101499
33,84,378.547732
33,85,395.158452
33,86,422.541907
33,87,466.316546
33,88,542.096638
33,89,589.145174
33,90,495.795358
33,91,433.994589
33,92,442.272238
33,93,437.624005
33,94,430.907182
33,95,480.829989
33,96,489.556607
33,97,537.991361
33,98,604.757291
33,99,637.438112
34,35,65.012590
34,36,112.919338
34,37,192.185582
34,38,307.737837
34,39,353.847554
34,40,340.455165
34,41,220.982622
34,42,194.579611
34,43,116.426444
34,44,69.350571
34,45,59.290963
34,46,141.987025
34,47,242.317326
34,48,285.049571
34,49,374.496327
34,50,312.864533
34,51,281.521469
34,52,203.158639
34,53,155.171274
34,54,114.023868
34,55,155.178787
34,56,190.154396
34,57,274.063521
34,58,337.094653
34,59,381.921141
34,60,338.962995
34,61,303.799283
34,62,236.104873
34,63,236.190471
34,64,199.815068
34,65,208.839091
34,66,267.634387
34,67,298.938642
34,68,351.010191
34,69,417.501849
34,70,392.756098
34,71,344.522989
34,72,341.870213
34,73,294.108884
34,74,278.585825
34,75,301.527112
34,76,331.929114
34,77,358.816454
34,78,424.366096
34,79,501.921487
34,80,477.529801
34,81,440.600478
34,82,372.342118
34,83,343.533612
34,84,371.531912
34,85,374.605532
34,86,390.835451
34,87,418.674401
34,88,489.222953
34,89,533.468149
34,90,534.068273
34,91,463.913412
34,92,461.955209
34,93,444.770356
34,94,418.590860
34,95,460.265069
34,96,460.038077
34,97,495.636967
34,98,556.604115
34,99,587.920492
35,36,65.839585
35,37,133.125135
35,38,249.683242
35,39,296.110214
35,40,402.166081
35,41,284.676322
35,42,259.520885
35,43,181.405545
35,44,120.489757
35,45,71.928828
35,46,110.292122
35,47,200.281046
35,48,242.174428
35,49,325.035192
35,50,377.849021
35,51,346.316522
35,52,267.558261
35,53,214.665659
35,54,158.728882
35,55,176.073042
35,56,172.184934
35,57,243.660777
35,58,305.960493
35,59,343.707802
35,60,403.780359
35,61,365.801051
35,62,294.857741
35,63,285.715266
35,64,234.860738
35,65,218.758558
35,66,262.810970
35,67,284.747947
35,68,326.955593
35,69,383.847119
35,70,455.098851
35,71,404.494946
35,72,397.333004
35,73,340.895579
35,74,315.156522
35,75,325.928129
35,76,340.705690
35,77,350.322005
35,78,411.056423
35,79,477.072491
35,80,537.667069
35,81,497.393940
35,82,423.412009
35,83,389.289053
35,84,405.329834
35,85,397.788515
35,86,403.569071
35,87,413.757449
35,88,476.553343
35,89,516.528428
35,90,591.740246
35,91,518.259059
35,92,511.076498
35,93,486.716221
35,94,447.363508
35,95,481.515510
35,96,473.290447
35,97,495.256390
35,98,548.767287
35,99,578.093804
36,37,83.546505
36,38,196.025640
36,39,241.754187
36,40,451.932085
36,41,330.456716
36,42,299.338560
36,43,219.983654
36,44,139.409818
36,45,77.494113
36,46,49.102905
36,47,134.706552
36,48,176.899007
36,49,262.633021
36,50,415.457172
36,51,378.938777
36,52,298.952843
36,53,234.493026
36,54,163.169544
36,55,152.318400
36,56,114.807200
36,57,178.694516
36,58,240.565870
36,59,277.941404
36,60,435.932192
36,61,386.399631
36,62,309.639145
36,63,285.674052
36,64,219.894536
36,65,180.013191
36,66,209.969386
36,67,225.618611
36,68,263.152939
36,69,318.065579
36,70,475.365880
36,71,419.244524
36,72,403.190688
36,73,334.933312
36,74,297.484932
36,75,295.013334
36,76,295.545452
36,77,293.209406
36,78,350.823027
36,79,412.483705
36,80,551.062324
36,81,504.065638
36,82,421.506802
36,83,380.550716
36,84,381.789766
36,85,363.665762
36,86,360.182331
36,87,357.886158
36,88,416.176184
36,89,454.227097
36,90,599.144796
36,91,520.183528
36,92,504.776396
36,93,471.086731
36,94,417.672982
36,95,444.097174
36,96,429.215824
36,97,441.305246
36,98,490.291827
36,99,518.522827
37,38,116.558487
37,39,162.985453
37,40,532.639134
37,41,412.370617
37,42,382.425894
37,43,303.004443
37,44,222.728126
37,45,160.874836
37,46,95.004643
37,47,100.475007
37,48,132.620485
37,49,198.519766
37,50,498.906351
37,51,462.462001
37,52,382.478929
37,53,317.058834
37,54,243.341154
37,55,219.082497
37,56,143.172411
37,57,162.591438
37,58,214.285512
37,59,235.033625
37,60,519.409874
37,61,468.266660
37,62,390.424818
37,63,361.002369
37,64,288.558649
37,65,229.706870
37,66,234.039921
37,67,232.167756
37,68,247.864889
37,69,281.455672
37,70,556.835486
37,71,499.275576
37,72,479.770361
37,73,406.051853
37,74,361.286120
37,75,346.485389
37,76,327.978339
37,77,301.035241
37,78,346.640320
37,79,386.718665
37,80,629.994031
37,81,580.276054
37,82,493.806844
37,83,449.066990
37,84,438.179206
37,85,409.015824
37,86,392.802686
37,87,366.096515
37,88,409.467949
37,89,439.409333
37,90,675.216042
37,91,593.804844
37,92,573.395505
37,93,532.993316
37,94,466.836251
37,95,483.115617
37,96,458.719554
37,97,451.616227
37,98,487.881879
37,99,512.277447
38,39,46.436142
38,40,647.819601
38,41,526.462618
38,42,494.500003
38,43,415.409269
38,44,330.932353
38,45,270.501977
38,46,188.265713
38,47,113.969514
38,48,104.027479
38,49,102.871330
38,50,609.168416
38,51,570.419564
38,52,490.845999
38,53,421.227345
38,54,343.836208
38,55,303.519005
38,56,204.215889
38,57,163.789265
38,58,182.788400
38,59,171.490756
38,60,626.527931
38,61,568.698648
38,62,488.943047
38,63,449.742595
38,64,370.359816
38,65,293.838242
38,66,267.492201
38,67,243.710217
38,68,225.650266
38,69,221.011868
38,70,655.416635
38,71,594.671702
38,72,568.214378
38,73,486.676276
38,74,432.671714
38,75,401.899431
38,76,359.843176
38,77,303.081587
38,78,326.794602
38,79,332.529304
38,80,721.613602
38,81,666.609441
38,82,574.277073
38,83,524.350942
38,84,495.674656
